,Dato,Hjemmelag,Bortelag,Tilskuertall,Mål_hjemmelag,Mål_bortelag,Resultat,Form1,Form3,Form5,Mål forrige hjemmekamp,TV-kanal,Ukedag,16. mai,Derby,Temp,Vind,Precip,Temp.dist,Wind.dist,Precip.dist
149,14.08.2017,Vålerenga,Tromsø,10 049,0,0,U,T,TVV,TVVUV,3,MAX,1,0,,13.3,0.9,0,8.216462809598152,7.095469626515939,6.568700558666896
150,19.08.2017,Lillestrøm,Vålerenga,8 552,2,1,V,V,VUU,VUUUV,2,Eurosport Norge,6,0,1.0,12.1,0.9,5.6,52.678549110759114,52.678549110759114,53.328534614890636
151,20.08.2017,Rosenborg,Haugesund,16 285,0,1,T,U,UVV,UVVVU,4,Eurosport Norge,7,0,,12.2,2.5,34.8,14.23851324410345,14.23851324410345,14.23851324410345
152,20.08.2017,Odd,Sandefjord,7 546,1,0,V,V,VTV,VTVVT,2,Eurosport Player,7,0,,11.1,2.1,0.1,13.115007011078326,13.115007011078326,11.949518975619416
153,20.08.2017,Sogndal,Kristiansund BK,2 987,2,0,V,V,VVT,VVTUV,0,Eurosport Player,7,0,,12.7,0.3,1.7,48.94796949425968,48.94796949425968,48.94796949425968
154,20.08.2017,Stabæk,Molde,4 728,3,2,V,U,UTU,UTUVT,1,Eurosport Player,7,0,,-,-,-,,,
155,20.08.2017,Tromsø,Aalesund,3 938,3,2,V,U,UTV,UTVVU,1,Eurosport Player,7,0,,12.4,4.8,2.5,37.717269397763395,42.09709051550441,113.35405751673258
156,20.08.2017,Viking,Brann,9 838,2,4,T,V,VUT,VUTVU,2,TVNorge,7,0,,13.4,3.5,20.7,11.227874911754627,10.926791620396628,8.710488394410426
157,21.08.2017,Sarpsborg 08,Strømsgodset,4 378,0,0,U,U,UVT,UVTUU,2,MAX,1,0,,5.3,3.7,0,24.701992008855296,33.203082435582665,31.526486811123842
158,09.09.2017,Brann,Sogndal,15 374,2,1,V,V,VVV,VVVTU,2,Eurosport Norge,6,0,,11.1,1.3,5.8,12.167235925062082,20.31757324017557,10.850327030298939
159,10.09.2017,Vålerenga,Sarpsborg 08,17 011,1,2,T,U,UUV,UUVTU,0,Eurosport Norge,7,0,,11.2,1.6,6.1,8.216462809598152,7.095469626515939,6.568700558666896
160,10.09.2017,Aalesund,Stabæk,5 228,1,1,U,V,VUT,VUTUV,1,Eurosport Player,7,0,,9.3,0.3,0.1,33.10719025177605,50.72023780295581,2.6058748176459994
161,10.09.2017,Haugesund,Lillestrøm,4 242,1,1,U,V,VVU,VVUUU,2,Eurosport Player,7,0,,12,2.8,19.7,26.57988818367971,26.95655782151073,5.291335114828507
162,10.09.2017,Kristiansund BK,Tromsø,3 751,4,1,V,V,VUT,VUTVV,2,Eurosport Player,7,0,,5.7,0.5,0,35.13357889282683,35.13357889282683,57.666536794393146
163,10.09.2017,Sandefjord,Viking,3 159,3,1,V,V,VVT,VVTVV,2,Eurosport Player,7,0,,-,-,-,,,
164,10.09.2017,Strømsgodset,Rosenborg,7 314,0,2,T,U,UVV,UVVUV,3,Eurosport Norge,7,0,,8.8,0.2,0,8.913903973274172,8.913903973274172,8.913903973274172
165,11.09.2017,Molde,Odd,6 851,2,1,V,V,VVV,VVVTU,1,MAX,1,0,,11.1,3.4,0,38.887766885616344,38.887766885616344,8.826837923081913
166,16.09.2017,Stabæk,Strømsgodset,3 677,0,2,T,U,UVU,UVUTU,3,Eurosport Norge,6,0,,-,-,-,,,
167,17.09.2017,Sandefjord,Brann,5 502,0,1,T,V,VVV,VVVTV,3,Eurosport Norge,7,0,,-,-,-,,,
168,17.09.2017,Lillestrøm,Kristiansund BK,4 569,0,0,U,U,UVV,UVVUU,2,Eurosport Player,7,0,,6.2,2.9,0,52.678549110759114,52.678549110759114,53.328534614890636
169,17.09.2017,Sogndal,Haugesund,2 589,0,1,T,V,VVV,VVVVT,2,Eurosport Player,7,0,,9.3,1.9,0,48.94796949425968,48.94796949425968,48.94796949425968
170,17.09.2017,Tromsø,Sarpsborg 08,3 116,5,0,V,T,TUU,TUUVT,3,Eurosport Player,7,0,,5.6,4.9,0.1,37.717269397763395,42.09709051550441,113.35405751673258
171,17.09.2017,Viking,Molde,6 737,2,3,T,V,VVT,VVTTU,2,Eurosport Player,7,0,,9.5,1,1,11.227874911754627,10.926791620396628,8.710488394410426
172,17.09.2017,Rosenborg,Vålerenga,15 271,3,0,V,T,TTT,TTTVT,0,TVNorge,7,0,,7.7,0.7,0.4,14.23851324410345,14.23851324410345,14.23851324410345
173,18.09.2017,Odd,Aalesund,6 854,3,2,V,V,VVV,VVVVT,1,MAX,1,0,,7.9,1.6,0,13.115007011078326,13.115007011078326,11.949518975619416
174,21.09.2017,Tromsø,Odd,3 461,2,2,U,V,VVV,VVVVV,5,Eurosport Player,4,0,,3.7,12.8,0,37.717269397763395,42.09709051550441,113.35405751673258
175,23.09.2017,Haugesund,Viking,5 919,2,1,V,T,TUT,TUTUV,1,Eurosport Norge,6,0,1.0,13.2,2.3,0.5,26.57988818367971,26.95655782151073,5.291335114828507
176,24.09.2017,Lillestrøm,Rosenborg,7 868,0,3,T,U,UUV,UUVVU,0,Eurosport Norge,7,0,,12.8,3.2,4.5,52.678549110759114,52.678549110759114,52.678549110759114
177,24.09.2017,Aalesund,Sogndal,5 178,0,1,T,T,TVV,TVVVV,1,Eurosport Player,7,0,,8.2,0.6,0.1,33.10719025177605,33.10719025177605,2.6058748176459994
178,24.09.2017,Kristiansund BK,Stabæk,3 874,1,0,V,T,TUV,TUVUT,4,Eurosport Player,7,0,,7,0.6,0,35.13357889282683,35.13357889282683,57.666536794393146
179,24.09.2017,Molde,Sandefjord,7 098,3,1,V,T,TVV,TVVVT,2,Eurosport Player,7,0,,10.2,6.8,0,38.887766885616344,38.887766885616344,8.826837923081913
180,24.09.2017,Strømsgodset,Tromsø,5 700,2,1,V,U,UVV,UVVVU,0,Eurosport Player,7,0,,11.8,0.6,0.6,8.913903973274172,8.913903973274172,8.913903973274172
181,24.09.2017,Vålerenga,Brann,10 051,2,1,V,T,TVT,TVTVU,1,Eurosport Norge,7,0,,13.2,3.2,0,8.216462809598152,7.095469626515939,6.568700558666896
182,25.09.2017,Sarpsborg 08,Odd,4 365,2,1,V,V,VTU,VTUUV,0,MAX,1,0,,12.5,0.2,0,24.701992008855296,24.701992008855296,31.526486811123842
183,29.09.2017,Brann,Kristiansund BK,10 025,0,4,T,V,VUV,VUVVU,2,MAX,5,0,,9.2,2.4,0,12.167235925062082,16.849946387066986,10.850327030298939
184,30.09.2017,Stabæk,Vålerenga,4 043,4,2,V,V,VTU,VTUVU,0,Eurosport Norge,6,0,1.0,-,-,-,,,
185,01.10.2017,Odd,Haugesund,6 899,1,0,V,V,VTU,VTUTU,3,Eurosport Norge,7,0,,10.7,2.8,22.3,13.115007011078326,13.115007011078326,11.949518975619416
186,01.10.2017,Sandefjord,Aalesund,3 426,2,0,V,V,VTV,VTVVV,0,Eurosport Player,7,0,,-,-,-,,,
187,01.10.2017,Sogndal,Molde,3 012,2,2,U,T,TTV,TTVVV,0,Eurosport Player,7,0,,13,5.1,1.2,48.94796949425968,48.94796949425968,48.94796949425968
188,01.10.2017,Tromsø,Lillestrøm,3 594,2,1,V,T,TUU,TUUVV,2,Eurosport Player,7,0,,7.8,7.9,0,37.717269397763395,42.09709051550441,113.35405751673258
189,01.10.2017,Viking,Strømsgodset,6 230,0,1,T,V,VTT,VTTUV,2,Eurosport Player,7,0,,12.1,5.2,33.6,11.227874911754627,10.926791620396628,8.710488394410426
190,01.10.2017,Rosenborg,Sarpsborg 08,15 801,1,1,U,V,VVT,VVTUU,3,Eurosport Norge,7,0,,13,3.9,1,14.23851324410345,14.23851324410345,14.23851324410345
191,12.10.2017,Vålerenga,Haugesund,9 204,3,0,V,V,VVT,VVTUT,2,MAX,4,0,,8.8,2.1,8.8,8.216462809598152,7.095469626515939,6.568700558666896
192,14.10.2017,Tromsø,Rosenborg,5 445,0,3,T,V,VVU,VVUVV,2,MAX,6,0,,2.3,17.8,3.5,37.717269397763395,42.09709051550441,113.35405751673258
193,14.10.2017,Strømsgodset,Odd,6 027,1,0,V,V,VVU,VVUVV,2,Eurosport Norge,6,0,,9.6,0.3,0.2,8.913903973274172,8.913903973274172,8.913903973274172
194,15.10.2017,Vålerenga,Aalesund,8 932,5,1,V,V,VTV,VTVUV,3,Eurosport Norge,7,0,,9,2.4,1.4,8.216462809598152,1.7556966931960483,6.568700558666896
195,15.10.2017,Haugesund,Sandefjord,3 721,2,0,V,V,VVV,VVVTU,2,Eurosport Player,7,0,,11.5,3.7,0,26.57988818367971,26.95655782151073,5.46538547670551
196,15.10.2017,Kristiansund BK,Viking,3 771,0,2,T,T,TVU,TVUVV,1,Eurosport Player,7,0,,7.3,1.6,20.6,35.13357889282683,35.13357889282683,57.666536794393146
197,15.10.2017,Lillestrøm,Sogndal,4 312,1,0,V,V,VTU,VTUUV,0,Eurosport Player,7,0,,8.7,1.5,0,52.678549110759114,52.678549110759114,53.816663086609736
198,15.10.2017,Molde,Brann,6 861,1,0,V,U,UVT,UVTVV,3,Eurosport Norge,7,0,,5.1,7.3,12.3,38.887766885616344,38.887766885616344,8.826837923081913
199,16.10.2017,Sarpsborg 08,Stabæk,4 455,2,2,U,U,UVV,UVVTU,2,MAX,1,0,,12.4,7,2.6,24.701992008855296,24.701992008855296,31.526486811123842
200,21.10.2017,Aalesund,Kristiansund BK,7 347,1,1,U,T,TTV,TTVUV,0,Eurosport Norge,6,0,,10.2,1.3,1.3,33.10719025177605,33.10719025177605,2.6058748176459994
201,22.10.2017,Viking,Vålerenga,7 760,1,7,T,V,VVV,VVVVV,0,Eurosport Norge,7,0,,10.9,4.2,0.5,11.227874911754627,10.926791620396628,8.710488394410426
202,22.10.2017,Molde,Haugesund,6 866,1,0,V,V,VVV,VVVVT,1,Eurosport Player,7,0,,7.6,8.3,0,38.887766885616344,38.887766885616344,8.826837923081913
203,22.10.2017,Sandefjord,Strømsgodset,3 222,1,2,T,V,VVV,VVVTV,2,Eurosport Player,7,0,,-,-,-,,,
204,22.10.2017,Sogndal,Sarpsborg 08,2 504,3,3,U,V,VUT,VUTTV,2,Eurosport Player,7,0,,11.2,5.2,0,48.94796949425968,48.94796949425968,48.94796949425968
205,22.10.2017,Stabæk,Tromsø,3 403,1,2,T,U,UVV,UVVTU,4,Eurosport Player,7,0,,-,-,-,,,
206,22.10.2017,Brann,Rosenborg,13 618,0,3,T,T,TUT,TUTVT,0,TVNorge,7,0,,12.5,4.8,0,12.167235925062082,16.849946387066986,10.850327030298939
207,23.10.2017,Odd,Lillestrøm,6 164,1,0,V,V,VVT,VVTUU,1,MAX,1,0,,5.3,3.9,1,13.115007011078326,13.115007011078326,11.949518975619416
208,28.10.2017,Haugesund,Brann,6 100,2,3,T,V,VVV,VVVVV,2,Eurosport Norge,6,0,,9.5,1.9,0,26.57988818367971,18.69480043695725,5.46538547670551
209,29.10.2017,Rosenborg,Stabæk,20 723,0,0,U,T,TUV,TUVVT,1,Eurosport Norge,7,0,,2.3,1.2,11,14.23851324410345,14.23851324410345,14.23851324410345
210,29.10.2017,Kristiansund BK,Odd,3 822,2,2,U,V,VVV,VVVVU,0,Eurosport Player,7,0,,2,3.2,26.8,35.13357889282683,35.13357889282683,57.666536794393146
211,29.10.2017,Sarpsborg 08,Sandefjord,4 797,5,0,V,U,UUU,UUUVV,2,Eurosport Player,7,0,,4.6,4.5,0.6,24.701992008855296,24.701992008855296,31.526486811123842
212,29.10.2017,Strømsgodset,Sogndal,6 048,4,1,V,U,UVU,UVUTT,1,Eurosport Player,7,0,,4.4,1.1,2.4,8.913903973274172,8.913903973274172,8.913903973274172
213,29.10.2017,Tromsø,Viking,3 464,3,0,V,T,TTV,TTVVU,0,Eurosport Player,7,0,,-0.2,3.5,11.5,37.717269397763395,42.641464621333974,113.35405751673258
214,29.10.2017,Vålerenga,Molde,9 402,1,2,T,V,VVU,VVUVT,5,Eurosport Norge,7,0,,7.2,5.5,0,8.216462809598152,7.095469626515939,6.568700558666896
215,30.10.2017,Lillestrøm,Aalesund,4 357,4,0,V,V,VVV,VVVTU,1,MAX,1,0,,4.6,3.6,0,52.678549110759114,52.678549110759114,53.816663086609736
216,03.11.2017,Sandefjord,Vålerenga,4 103,2,0,V,V,VTV,VTVVV,1,MAX,5,0,,-,-,-,,,
217,04.11.2017,Molde,Kristiansund BK,9 014,0,1,T,U,UUT,UUTTV,1,Eurosport Norge,6,0,,4.9,9.1,6.8,38.887766885616344,38.887766885616344,8.826837923081913
218,05.11.2017,Brann,Lillestrøm,9 594,2,0,V,V,VVV,VVVVT,0,Eurosport Norge,7,0,,6.6,1.9,28.5,12.167235925062082,20.31757324017557,10.850327030298939
219,05.11.2017,Haugesund,Strømsgodset,3 709,1,3,T,T,TVV,TVVVV,2,Eurosport Player,7,0,,7.2,4.1,0,26.57988818367971,26.95655782151073,5.46538547670551
220,05.11.2017,Odd,Stabæk,6 315,0,5,T,U,UTU,UTUVV,1,Eurosport Player,7,0,,7.7,3.5,12.9,13.115007011078326,13.115007011078326,11.949518975619416
221,05.11.2017,Sogndal,Tromsø,3 675,0,2,T,V,VUV,VUVUT,3,Eurosport Player,7,0,,5.8,1.6,4.8,48.94796949425968,48.94796949425968,48.94796949425968
222,05.11.2017,Viking,Sarpsborg 08,7 467,2,1,V,V,VUU,VUUUV,1,Eurosport Player,7,0,,7.1,2.2,8.1,11.227874911754627,10.926791620396628,8.710488394410426
223,05.11.2017,Aalesund,Rosenborg,6 105,2,1,V,V,VUV,VUVVT,1,Eurosport Norge,7,0,,5.4,0.4,8.9,33.10719025177605,33.10719025177605,2.6058748176459994
224,19.11.2017,Rosenborg,Viking,16 834,2,0,V,V,VUT,VUTTU,0,MAX,7,0,,-5.4,1.3,0,14.23851324410345,3.829869161026906,17.192677991445176
225,19.11.2017,Strømsgodset,Brann,7 706,2,1,V,T,TVT,TVTVT,4,TVNorge,7,0,,0.6,2.3,0,8.913903973274172,8.913903973274172,1.4497060008909217
226,19.11.2017,Sarpsborg 08,Aalesund,4 600,1,0,V,V,VVU,VVUUU,5,Eurosport 1,7,0,,2,3,0.5,33.203082435582665,24.701992008855296,34.5150324925188
227,19.11.2017,Kristiansund BK,Sandefjord,4 080,3,2,V,V,VVT,VVTVV,2,Eurosport Player,7,0,,-2.7,2.9,0.9,35.13357889282683,18.251197865960034,57.666536794393146
228,19.11.2017,Lillestrøm,Molde,4 358,0,1,T,V,VVV,VVVVV,4,Eurosport Player,7,0,,5.2,2.7,0,52.678549110759114,52.678549110759114,53.816663086609736
229,19.11.2017,Stabæk,Sogndal,4 373,1,1,U,T,TVU,TVUVU,1,Eurosport Player,7,0,,-,-,-,,,
230,19.11.2017,Tromsø,Haugesund,3 863,2,0,V,T,TTV,TTVVV,3,Eurosport Player,7,0,,-7.8,1.3,0,37.717269397763395,42.09709051550441,113.35405751673258
231,19.11.2017,Vålerenga,Odd,12 236,2,0,V,T,TUV,TUVVV,1,Eurosport Player,7,0,,1.3,8.2,0.3,8.216462809598152,7.095469626515939,6.568700558666896
232,26.11.2017,Molde,Sarpsborg 08,7 419,2,2,U,V,VVV,VVVUU,0,MAX,7,0,,1.7,11.3,0,38.887766885616344,38.887766885616344,8.826837923081913
233,26.11.2017,Aalesund,Strømsgodset,6 421,4,3,V,V,VVV,VVVUV,2,TVNorge,7,0,,3.8,1.5,0,33.10719025177605,33.10719025177605,2.6058748176459994
234,26.11.2017,Sogndal,Vålerenga,3 585,5,2,V,U,UTV,UTVUV,0,Eurosport 1,7,0,,2.8,1.7,1.8,48.94796949425968,48.94796949425968,48.94796949425968
235,26.11.2017,Brann,Tromsø,9 941,2,2,U,V,VTV,VTVTT,2,Eurosport Player,7,0,,5.3,7.1,26.6,12.167235925062082,16.849946387066986,10.850327030298939
236,26.11.2017,Haugesund,Kristiansund BK,4 834,2,3,T,V,VTT,VTTVV,1,Eurosport Player,7,0,,4.4,4.8,17.8,26.57988818367971,26.95655782151073,5.46538547670551
237,26.11.2017,Odd,Rosenborg,7 438,1,0,V,V,VTU,VTUVV,0,Eurosport Player,7,0,,-4.7,0.6,0.4,13.115007011078326,13.115007011078326,11.949518975619416
238,26.11.2017,Sandefjord,Lillestrøm,3 034,1,3,T,T,TVV,TVVVV,2,Eurosport Player,7,0,,-,-,-,,,
239,26.11.2017,Viking,Stabæk,6 157,2,0,V,U,UTU,UTUTU,2,Eurosport Player,7,0,,6.8,5.6,12.7,11.227874911754627,10.926791620396628,8.710488394410426
240,11.03.2018,Strømsgodset,Stabæk,5 199,2,2,U,Første kamp i sesongen,For få kamper,For få kamper,Første hjemmekamp i sesongen,Eurosport Norge,7,0,,-4.5,0.8,0.9,8.913903973274172,8.913903973274172,1.4497060008909217
241,11.03.2018,Bodø/Glimt,Lillestrøm,3 484,3,1,V,Første kamp i sesongen,For få kamper,For få kamper,Første hjemmekamp i sesongen,Eurosport Player,7,0,,-6.5,0.7,0.5,28.808067080504483,28.808067080504483,59.04839823970596
242,11.03.2018,Molde,Sandefjord,6 218,5,0,V,Første kamp i sesongen,For få kamper,For få kamper,Første hjemmekamp i sesongen,Eurosport Player,7,0,,-3,3.6,0,38.887766885616344,38.887766885616344,8.826837923081913
243,11.03.2018,Odd,Haugesund,4 400,1,2,T,Første kamp i sesongen,For få kamper,For få kamper,Første hjemmekamp i sesongen,Eurosport Player,7,0,,-2.4,1.4,0,13.115007011078326,9.104780457799261,11.949518975619416
244,11.03.2018,Start,Tromsø,3 068,4,1,V,Første kamp i sesongen,For få kamper,For få kamper,Første hjemmekamp i sesongen,Eurosport Player,7,0,,-0.9,3,0.1,50.53401510351483,50.53401510351483,7.66476874015334
245,11.03.2018,Sarpsborg 08,Rosenborg,5 201,1,0,V,Første kamp i sesongen,For få kamper,For få kamper,Første hjemmekamp i sesongen,Eurosport Norge,7,0,,-4.1,1.7,2.4,24.701992008855296,24.701992008855296,33.203082435582665
246,12.03.2018,Kristiansund BK,Vålerenga,3 969,0,1,T,Første kamp i sesongen,For få kamper,For få kamper,Første hjemmekamp i sesongen,MAX,1,0,,-2.3,0.3,0,35.13357889282683,35.13357889282683,57.666536794393146
247,17.03.2018,Lillestrøm,Sarpsborg 08,3 842,2,2,U,V,For få kamper,For få kamper,Første hjemmekamp i sesongen,MAX,6,0,,-3.8,9.8,0,52.678549110759114,52.678549110759114,53.816663086609736
248,17.03.2018,Rosenborg,Kristiansund BK,14 285,2,2,U,T,For få kamper,For få kamper,Første hjemmekamp i sesongen,Eurosport Norge,6,0,,-9.1,2,0,14.23851324410345,14.23851324410345,17.192677991445176
249,18.03.2018,Brann,Bodø/Glimt,8 447,2,0,V,V,For få kamper,For få kamper,Første hjemmekamp i sesongen,MAX,7,0,,-7.8,0.8,0,12.167235925062082,16.849946387066986,10.850327030298939
250,18.03.2018,Haugesund,Molde,3 820,0,1,T,T,For få kamper,For få kamper,Første hjemmekamp i sesongen,Eurosport Player,7,0,,-7.3,1,0,26.57988818367971,18.69480043695725,5.46538547670551
251,18.03.2018,Vålerenga,Odd,6 063,2,1,V,T,For få kamper,For få kamper,Første hjemmekamp i sesongen,Eurosport Norge,7,0,,-10.9,2.5,0,8.216462809598152,8.216462809598152,6.568700558666896
252,02.04.2018,Strømsgodset,Brann,5 873,1,1,U,U,For få kamper,For få kamper,2,MAX,1,0,,-2.6,1.5,0,8.913903973274172,8.913903973274172,1.4497060008909217
253,02.04.2018,Sarpsborg 08,Vålerenga,6 149,3,0,V,U,For få kamper,For få kamper,1,Eurosport Norge,1,0,,-3.9,1,0.7,24.701992008855296,24.701992008855296,33.203082435582665
254,02.04.2018,Bodø/Glimt,Haugesund,2 934,0,3,T,T,For få kamper,For få kamper,3,Eurosport Player,1,0,,-4.7,1.3,0.9,28.808067080504483,28.808067080504483,59.04839823970596
255,02.04.2018,Kristiansund BK,Lillestrøm,3 959,2,1,V,U,For få kamper,For få kamper,0,Eurosport Player,1,0,,-7,0.5,1.9,35.13357889282683,35.13357889282683,57.666536794393146
256,02.04.2018,Molde,Tromsø,6 438,2,1,V,V,For få kamper,For få kamper,5,Eurosport Player,1,0,,-4.8,3.7,3.4,38.887766885616344,38.887766885616344,8.826837923081913
257,02.04.2018,Ranheim TF,Stabæk,2 125,4,1,V,Første kamp i sesongen,For få kamper,For få kamper,Første hjemmekamp i sesongen,Eurosport Player,1,0,,-5.8,1.9,0,26.97645560688668,26.97645560688668,29.934763997721255
258,02.04.2018,Start,Sandefjord,4 716,1,4,T,V,For få kamper,For få kamper,4,Eurosport Player,1,0,,-3.1,2.6,0.1,50.53401510351483,7.428368758361701,7.66476874015334
259,02.04.2018,Odd,Rosenborg,5 497,1,1,U,V,For få kamper,For få kamper,1,Eurosport Norge,1,0,,-6.8,1.3,0,13.115007011078326,9.104780457799261,11.949518975619416
260,07.04.2018,Vålerenga,Strømsgodset,9 304,1,4,T,U,For få kamper,For få kamper,2,Eurosport Norge,6,0,1.0,1.2,1.2,0,8.216462809598152,8.216462809598152,6.568700558666896
261,08.04.2018,Brann,Kristiansund BK,8 173,1,0,V,V,VUT,For få kamper,2,Eurosport Norge,7,0,,4.8,0.8,1.8,12.167235925062082,16.849946387066986,10.850327030298939
262,08.04.2018,Haugesund,Sarpsborg 08,3 474,1,1,U,T,TTT,For få kamper,0,Eurosport Player,7,0,,5.3,0.5,4.4,26.57988818367971,18.69480043695725,5.46538547670551
263,08.04.2018,Odd,Bodø/Glimt,4 859,1,0,V,U,UVT,For få kamper,1,Eurosport Player,7,0,,-1.4,0,0.2,13.115007011078326,2.2043416974473047,11.949518975619416
264,08.04.2018,Sandefjord,Stabæk,2 756,1,1,U,T,For få kamper,For få kamper,Første hjemmekamp i sesongen,Eurosport Player,7,0,,-,-,-,,,
265,08.04.2018,Tromsø,Ranheim TF,3 028,4,0,V,V,For få kamper,For få kamper,Første hjemmekamp i sesongen,Eurosport Player,7,0,,-2.2,5.9,8.5,37.717269397763395,42.09709051550441,113.35405751673258
266,08.04.2018,Rosenborg,Molde,16 154,4,0,V,V,VTV,For få kamper,2,TVNorge,7,0,,0.9,0.9,0.6,14.23851324410345,5.459731848199019,17.192677991445176
267,09.04.2018,Lillestrøm,Start,3 925,1,0,V,V,VUV,For få kamper,2,MAX,1,0,,3.1,1.5,0.4,52.678549110759114,52.678549110759114,53.816663086609736
268,11.04.2018,Tromsø,Strømsgodset,2 908,3,1,V,V,VVV,For få kamper,4,MAX,3,0,,1.2,6.1,6.5,37.717269397763395,42.09709051550441,113.35405751673258
269,11.04.2018,Sandefjord,Ranheim TF,2 461,1,2,T,V,For få kamper,For få kamper,1,Eurosport Norge,3,0,,-,-,-,,,
270,14.04.2018,Start,Vålerenga,5 007,1,6,T,V,VTV,For få kamper,1,Eurosport Norge,6,0,,8.3,2.9,0,50.53401510351483,50.53401510351483,7.831012128986901
271,15.04.2018,Molde,Lillestrøm,7 411,2,1,V,V,VVU,For få kamper,2,Eurosport Norge,7,0,,10.2,0.9,0,38.887766885616344,38.887766885616344,8.826837923081913
272,15.04.2018,Ranheim TF,Haugesund,2 040,4,2,V,U,UTT,For få kamper,4,Eurosport Player,7,0,,2.7,0.6,0,26.97645560688668,8.118489690627984,29.934763997721255
273,15.04.2018,Sandefjord,Kristiansund BK,2 615,3,3,U,T,TUT,For få kamper,1,Eurosport Player,7,0,,-,-,-,,,
274,15.04.2018,Stabæk,Tromsø,3 564,1,1,U,U,UVU,For få kamper,Første hjemmekamp i sesongen,Eurosport Player,7,0,,-,-,-,,,
275,15.04.2018,Strømsgodset,Odd,5 588,3,0,V,V,VUV,For få kamper,1,Eurosport Player,7,0,,3,0.5,0,8.913903973274172,8.913903973274172,1.4497060008909217
276,15.04.2018,Sarpsborg 08,Brann,5 258,1,2,T,U,UVU,For få kamper,3,Eurosport Norge,7,0,,0.3,6.1,0.7,24.701992008855296,33.203082435582665,33.203082435582665
277,16.04.2018,Bodø/Glimt,Rosenborg,4 387,0,1,T,V,VTV,For få kamper,0,MAX,1,0,,2.4,1,0,28.808067080504483,28.808067080504483,59.04839823970596
278,21.04.2018,Brann,Stabæk,9 478,3,0,V,U,UUV,For få kamper,1,Eurosport Norge,6,0,,7.7,2.4,1.8,12.167235925062082,16.849946387066986,10.850327030298939
279,22.04.2018,Rosenborg,Start,15 594,2,0,V,T,TVT,For få kamper,4,Eurosport Norge,7,0,,4.1,2.7,0.2,14.23851324410345,13.603099865910426,17.192677991445176
280,22.04.2018,Haugesund,Strømsgodset,3 690,1,0,V,V,VUT,VUTTT,1,Eurosport Player,7,0,,3.2,0.6,0.1,26.57988818367971,18.69480043695725,5.46538547670551
281,22.04.2018,Kristiansund BK,Bodø/Glimt,4 003,1,1,U,T,TVT,TVTVV,2,Eurosport Player,7,0,,1,3.4,0.1,35.13357889282683,18.251197865960034,57.666536794393146
282,22.04.2018,Lillestrøm,Ranheim TF,5 184,0,1,T,V,VVV,VVVUV,1,Eurosport Player,7,0,,2.6,2.3,0.5,52.678549110759114,52.678549110759114,53.328534614890636
283,22.04.2018,Tromsø,Sandefjord,3 692,4,1,V,U,UTU,UTUTV,3,Eurosport Player,7,0,,2.9,7.5,0,37.717269397763395,42.09709051550441,113.35405751673258
284,22.04.2018,Vålerenga,Molde,8 436,0,0,U,V,VVV,VVVTV,1,Eurosport Norge,7,0,,5.2,1.9,0,8.216462809598152,8.216462809598152,6.568700558666896
285,23.04.2018,Odd,Sarpsborg 08,4 861,3,1,V,T,TUV,TUVUV,1,MAX,1,0,,4,1.8,6.2,13.115007011078326,9.104780457799261,11.949518975619416
286,25.04.2018,Ranheim TF,Brann,2 655,0,2,T,T,TVT,TVTVV,4,MAX,3,0,,5.2,4,0.1,26.97645560688668,26.97645560688668,29.934763997721255
287,25.04.2018,Stabæk,Start,3 043,1,1,U,V,VUU,VUUVU,1,Eurosport Norge,3,0,,-,-,-,,,
288,28.04.2018,Ranheim TF,Vålerenga,2 068,2,2,U,T,TTV,TTVTV,0,Eurosport Norge,6,0,,3.6,0.8,0.2,26.97645560688668,25.580946693105897,26.97645560688668
289,29.04.2018,Sandefjord,Brann,4 672,0,1,T,V,VUT,VUTUT,3,Eurosport Norge,7,0,,-,-,-,,,
290,29.04.2018,Molde,Odd,6 793,0,1,T,V,VVV,VVVUV,2,Eurosport Player,7,0,,0.2,3.6,4.3,38.887766885616344,38.887766885616344,8.826837923081913
291,29.04.2018,Sarpsborg 08,Bodø/Glimt,4 983,0,0,U,V,VTU,VTUVU,1,Eurosport Player,7,0,,-2.6,3.2,0,24.701992008855296,33.203082435582665,33.203082435582665
292,29.04.2018,Start,Haugesund,4 159,0,1,T,V,VVU,VVUTT,1,Eurosport Player,7,0,,3.9,0.8,0,50.53401510351483,50.53401510351483,7.831012128986901
293,29.04.2018,Tromsø,Kristiansund BK,4 131,0,0,U,V,VUV,VUVVV,4,Eurosport Player,7,0,,0.1,1.9,2,37.717269397763395,42.09709051550441,113.35405751673258
294,29.04.2018,Strømsgodset,Rosenborg,7 587,0,1,T,V,VVV,VVVTU,3,Eurosport Norge,7,0,,1.7,0.1,0,8.913903973274172,8.913903973274172,8.913903973274172
295,30.04.2018,Stabæk,Lillestrøm,3 210,3,2,V,T,TVV,TVVVU,1,MAX,1,0,,-,-,-,,,
296,05.05.2018,Rosenborg,Ranheim TF,21 201,1,1,U,U,UTT,UTTVT,2,Eurosport Norge,6,0,,8.6,0.8,1.8,14.23851324410345,8.407695116557067,14.23851324410345
297,06.05.2018,Vålerenga,Haugesund,7 708,2,2,U,T,TVV,TVVUT,0,Eurosport Norge,7,0,,9,2.3,0,8.216462809598152,8.216462809598152,6.568700558666896
